Fastanúmer;Svæði;Brunabótamat;Lóðamat;Fasteignamat2016;Fasteignamat2017
2010560;Austurbær;34850000;5800000;39250000;42600000
2011377;Austurbær;22750000;5050000;30450000;33800000
2010566;Austurbær;25300000;4560000;27850000;30900000
2010859;Austurbær;13650000;3170000;17650000;20500000
2010398;Austurbær;21750000;4320000;27050000;31150000
2010588;Austurbær;34875000;5300000;36250000;39850000
2010862;Austurbær;14600000;3200000;19800000;22950000
2010574;Austurbær;31950000;5300000;34850000;38050000
2010861;Austurbær;14600000;3200000;19600000;22800000
2010587;Austurbær;33500000;5460000;37000000;40450000
2011839;Austurbær;14050000;2900000;17750000;19700000
2011622;Austurbær;30850000;6920000;40700000;44950000
2011895;Austurbær;18660000;3840000;25150000;27850000
2011900;Austurbær;13300000;3210000;18550000;20700000
2011901;Austurbær;23030000;4440000;28800000;31350000
2011772;Austurbær;21200000;4220000;26150000;28950000
2011896;Austurbær;26310000;4600000;30950000;33600000
2011905;Austurbær;30250000;5420000;34750000;38400000
2012271;Austurbær;20700000;4040000;24150000;26750000
2013580;Austurbær;21950000;4330000;26450000;29100000
2013100;Austurbær;11850000;3050000;19650000;21950000
2013101;Austurbær;25790000;5430000;34950000;38050000
2013554;Austurbær;31500000;5830000;37000000;40400000
2013619;Austurbær;32450000;6110000;40050000;43550000
2013623;Austurbær;21550000;4650000;28400000;31250000
2011906;Austurbær;19350000;3760000;24100000;26800000
2013979;Austurbær;30070000;5020000;33350000;36900000
2013874;Austurbær;16050000;2880000;18700000;21650000
2014234;Austurbær;15850000;2880000;18650000;21600000
2013904;Austurbær;18350000;3450000;22100000;25500000
2013682;Austurbær;24350000;4980000;29750000;32700000
2013679;Austurbær;28800000;5460000;37200000;40700000
2013964;Austurbær;30020000;5000000;33600000;37250000
2013876;Austurbær;16000000;2880000;18650000;21650000
2013963;Austurbær;19500000;3440000;21050000;23550000
2013976;Austurbær;29820000;4970000;33450000;37050000
2013905;Austurbær;18150000;3390000;21700000;25050000
2014235;Austurbær;18600000;3380000;21850000;25250000
2013719;Austurbær;12800000;2930000;16850000;19150000
2013777;Austurbær;18550000;3570000;23150000;26700000
2014844;Austurbær;12850000;2560000;15400000;17800000
2014238;Austurbær;15350000;2860000;18350000;21250000
2014905;Austurbær;20600000;3520000;23550000;26450000
2014906;Austurbær;18450000;3320000;22150000;24950000
2014839;Austurbær;27800000;4580000;30100000;34200000
2014883;Austurbær;26250000;4620000;28250000;31150000
2014849;Austurbær;23750000;4060000;26700000;30650000
2014852;Austurbær;27900000;4580000;29800000;33800000
2014904;Austurbær;25650000;4360000;29100000;32550000
2014341;Austurbær;19240000;3110000;19950000;22750000
2014838;Austurbær;23650000;4060000;26700000;30650000
2014323;Austurbær;29390000;4890000;31700000;36000000
2014318;Austurbær;22450000;4110000;26350000;30250000
2014908;Austurbær;26670000;4440000;29700000;32700000
2014909;Austurbær;18900000;3320000;22200000;25000000
2014315;Austurbær;23100000;4170000;27050000;31050000
2015279;Austurbær;31320000;5020000;33650000;37450000
2015458;Austurbær;25750000;4450000;29850000;33300000
2014910;Austurbær;26600000;4360000;29200000;32650000
2015456;Austurbær;25850000;4450000;30150000;33650000
2014921;Austurbær;27100000;4360000;29200000;32650000
2015457;Austurbær;25150000;4450000;30150000;33650000
2015475;Austurbær;26000000;4380000;29350000;32800000
2015059;Austurbær;22850000;4030000;26700000;29950000
2014911;Austurbær;19700000;3520000;23200000;26050000
2015476;Austurbær;16700000;3020000;20000000;22600000
2015449;Austurbær;25450000;4430000;28800000;32200000
2015455;Austurbær;25900000;4450000;30150000;33700000
2015479;Austurbær;15950000;3020000;19700000;22250000
2015060;Austurbær;22750000;4200000;27700000;31100000
2015447;Austurbær;25450000;4430000;29100000;32600000
2015448;Austurbær;25450000;4470000;29400000;32900000
2015480;Austurbær;18100000;3410000;22300000;25100000
2015696;Austurbær;28350000;5020000;33000000;36800000
2015693;Austurbær;24250000;4440000;29200000;32650000
2015652;Austurbær;14950000;2880000;18650000;21150000
2015653;Austurbær;26150000;4590000;29750000;33350000
2016124;Austurbær;16800000;3210000;20600000;23200000
2015502;Austurbær;15700000;2890000;19100000;21600000
2015499;Austurbær;15300000;2880000;19050000;21600000
2015503;Austurbær;23000000;4020000;26600000;29750000
2015705;Austurbær;27800000;5030000;33050000;36850000
2015987;Austurbær;14550000;3090000;18550000;21000000
2015496;Austurbær;15850000;2880000;19250000;21800000
2015699;Austurbær;17200000;3680000;22050000;24700000
2016098;Austurbær;26450000;4400000;27950000;31350000
2015654;Austurbær;22500000;4050000;26250000;29450000
2015697;Austurbær;24300000;4450000;28950000;32350000
2016357;Austurbær;21300000;4060000;25550000;28700000
2016344;Austurbær;20900000;4000000;24900000;28000000
2016360;Austurbær;21400000;4080000;25650000;28800000
2016358;Austurbær;21200000;4050000;25450000;28600000
2016391;Austurbær;26350000;4260000;26900000;30150000
2016356;Austurbær;14850000;3000000;18850000;21350000
2016398;Austurbær;29500000;5280000;35800000;40000000
2016355;Austurbær;20750000;3970000;24950000;28050000
2016349;Austurbær;26150000;4730000;29800000;33350000
2016345;Austurbær;16550000;3160000;18250000;20600000
2016348;Austurbær;26350000;4690000;29500000;33050000
2016351;Austurbær;26350000;4720000;29700000;33250000
2016361;Austurbær;20650000;3980000;25000000;28150000
2016405;Austurbær;29230000;5260000;36450000;40300000
2016401;Austurbær;12750000;2580000;15700000;17900000
2016680;Austurbær;21050000;4140000;25750000;28950000
2016674;Austurbær;27100000;4980000;34300000;38350000
2016683;Austurbær;9780000;1955000;13200000;15100000
2016415;Austurbær;25900000;4980000;34000000;38200000
2016684;Austurbær;15750000;3130000;21150000;24000000
2016677;Austurbær;27550000;5350000;36600000;41000000
2016679;Austurbær;25500000;5070000;35050000;39150000
2016671;Austurbær;21600000;4140000;26000000;29200000
2016665;Austurbær;18450000;3880000;24150000;27200000
2016682;Austurbær;32400000;5480000;37400000;41650000
2016666;Austurbær;30050000;5160000;34850000;38850000
2016672;Austurbær;32200000;5720000;38500000;42800000
2016708;Austurbær;30250000;5410000;37400000;41700000
2016824;Austurbær;18800000;3940000;26650000;29900000
2016802;Austurbær;22000000;4420000;27500000;30900000
2016825;Austurbær;10800000;2770000;18950000;21400000
2017180;Austurbær;26650000;4090000;27050000;30050000
2017176;Austurbær;26750000;4090000;26500000;29500000
2016897;Austurbær;28200000;4680000;32100000;35950000
2016884;Austurbær;14450000;3150000;18750000;21350000
2017177;Austurbær;22750000;3600000;23800000;26500000
2016895;Austurbær;20850000;4050000;24900000;28050000
2017157;Austurbær;31050000;5490000;38700000;43150000
2016885;Austurbær;5760000;1440000;8600000;9960000
2016898;Austurbær;18150000;3540000;22000000;24850000
2017172;Austurbær;18800000;3090000;20050000;22400000
2017175;Austurbær;18800000;3090000;20050000;22400000
2017173;Austurbær;22850000;3600000;23350000;26000000
2017312;Austurbær;19950000;3650000;24050000;27000000
2017308;Austurbær;21000000;3660000;22500000;25150000
2017193;Austurbær;17550000;3090000;20050000;22400000
2017318;Austurbær;20350000;3580000;23600000;26500000
2017196;Austurbær;17550000;3090000;20050000;22400000
2017309;Austurbær;18200000;3370000;22200000;25000000
2017194;Austurbær;21300000;3600000;23350000;26000000
2017195;Austurbær;21300000;3600000;23350000;26000000
2017310;Austurbær;20950000;3650000;23600000;26500000
2017331;Austurbær;13850000;2510000;16750000;18850000
2017181;Austurbær;17550000;3090000;20050000;22400000
2017317;Austurbær;11700000;2430000;14900000;16850000
2017311;Austurbær;18900000;3350000;22150000;24950000
2017313;Austurbær;18000000;3350000;22100000;24850000
2017442;Austurbær;35760000;5620000;39700000;43800000
2017812;Austurbær;16650000;3580000;22300000;25150000
2017416;Austurbær;22150000;4140000;25750000;29000000
2017394;Austurbær;22200000;4070000;25300000;28450000
2017814;Austurbær;31300000;5130000;36000000;39850000
2017493;Austurbær;28100000;4530000;31400000;34350000
2017365;Austurbær;23700000;4430000;27650000;31000000
2017407;Austurbær;29650000;5010000;34250000;38350000
2017487;Austurbær;19900000;3360000;23350000;25700000
2017817;Austurbær;22650000;3940000;24600000;27700000
2017397;Austurbær;9700000;1900000;12100000;13950000
2017818;Austurbær;36140000;5610000;38350000;42550000
2017385;Austurbær;27500000;4730000;32100000;36100000
2017819;Austurbær;21600000;3820000;27300000;30600000
2017813;Austurbær;29800000;4840000;33950000;38100000
2017490;Austurbær;22300000;3770000;26200000;28800000
2017423;Austurbær;29150000;5290000;36500000;41000000
2017396;Austurbær;27250000;4810000;33250000;37250000
2018642;Austurbær;36450000;4740000;33300000;36700000
2018645;Austurbær;34900000;5600000;37400000;41600000
2018625;Austurbær;26450000;4910000;33200000;36950000
2018588;Austurbær;12800000;2660000;17800000;20300000
2018581;Austurbær;24660000;4750000;32750000;36250000
2018641;Austurbær;24300000;3590000;24700000;27900000
2018644;Austurbær;20800000;3530000;23600000;26800000
2018582;Austurbær;22750000;4340000;30000000;33300000
2018531;Austurbær;25800000;4490000;29300000;32700000
2018999;Austurbær;34240000;5640000;38500000;42800000
2018966;Austurbær;27950000;5160000;32900000;36750000
2018739;Austurbær;27720000;5270000;35850000;40150000
2018998;Austurbær;18650000;3620000;22250000;25150000
2018943;Austurbær;15650000;3120000;20150000;22900000
2018731;Austurbær;20650000;3950000;27250000;30600000
2018965;Austurbær;18450000;3580000;24250000;27300000
2018936;Austurbær;27850000;5140000;35400000;39650000
2019003;Austurbær;18900000;3590000;22350000;25200000
2018738;Austurbær;8370000;1950000;11950000;13700000
2018740;Austurbær;19850000;3870000;26650000;29950000
2018901;Austurbær;19700000;3890000;24200000;27300000
2018671;Austurbær;17300000;3260000;20700000;23600000
2018964;Austurbær;15750000;3340000;21250000;24200000
2018743;Austurbær;16300000;3300000;22350000;25200000
2019792;Austurbær;13550000;2690000;18100000;21000000
2019790;Austurbær;13850000;2670000;18100000;20950000
2020560;Austurbær;19750000;3740000;23750000;26750000
2020043;Austurbær;25050000;5170000;35400000;39850000
2020530;Austurbær;12700000;2800000;18350000;20800000
2019300;Austurbær;32850000;5690000;39000000;42750000
2019008;Austurbær;16600000;3410000;21200000;23950000
2019871;Austurbær;13100000;2890000;19200000;22300000
2021151;Austurbær;29400000;5210000;33300000;37350000
2021175;Austurbær;25650000;4810000;31050000;34950000
2021152;Austurbær;29800000;5230000;33400000;37500000
2021149;Austurbær;23450000;4730000;30500000;34350000
2021128;Austurbær;24400000;4710000;30400000;34250000
2021150;Austurbær;23800000;4780000;30850000;34750000
2021185;Austurbær;24750000;4640000;32050000;35950000
2021177;Austurbær;26150000;4870000;31400000;35350000
2021191;Austurbær;32050000;5530000;38150000;42600000
2021178;Austurbær;25600000;4780000;30200000;34100000
2021179;Austurbær;26550000;4930000;31150000;35200000
2021212;Austurbær;19900000;3920000;24350000;27400000
2021180;Austurbær;26150000;4820000;31050000;35050000
2021300;Austurbær;23050000;4500000;31900000;35850000
2021237;Austurbær;24850000;4140000;29000000;32550000
2021234;Austurbær;21100000;3880000;24450000;27500000
2021231;Austurbær;27600000;4750000;32100000;36350000
2021419;Austurbær;31700000;5420000;37400000;41750000
2021420;Austurbær;21600000;4280000;26650000;29950000
2021440;Austurbær;34300000;5600000;38650000;43200000
2021441;Austurbær;33700000;5560000;38000000;42550000
2021529;Austurbær;25900000;4900000;31450000;35600000
2021782;Austurbær;25250000;4730000;29800000;33550000
2022170;Austurbær;21450000;4110000;26100000;29550000
2021786;Austurbær;22350000;4010000;25050000;28200000
2022108;Austurbær;23850000;4500000;28650000;32300000
2022112;Austurbær;23850000;4500000;28650000;32350000
2022107;Austurbær;23750000;4500000;28600000;32300000
2021788;Austurbær;32700000;5270000;37400000;41650000
2021554;Austurbær;29470000;5360000;35900000;41100000
2021837;Austurbær;23500000;4120000;27950000;31550000
2021552;Austurbær;20550000;4110000;27250000;31450000
2022171;Austurbær;21950000;4110000;26200000;29650000
2022109;Austurbær;24000000;4550000;28950000;32700000
2021787;Austurbær;32700000;5270000;37000000;41350000
2022110;Austurbær;23750000;4530000;28800000;32500000
2022111;Austurbær;23750000;4500000;28600000;32300000
2021744;Austurbær;22100000;4640000;29600000;33350000
2021553;Austurbær;29050000;5350000;35500000;40750000
2022865;Austurbær;30040000;5230000;35750000;37900000
2022860;Austurbær;29210000;4950000;34550000;38300000
2030074;Austurbær;28700000;5360000;35450000;39750000
2030025;Austurbær;22300000;4640000;30950000;34800000
2030078;Austurbær;27600000;5320000;35000000;39400000
2029911;Austurbær;22250000;5040000;30250000;34000000
2029944;Austurbær;18300000;4350000;27350000;30850000
2029905;Austurbær;17300000;4030000;23800000;26950000
2029882;Austurbær;13350000;3120000;20350000;22900000
2030077;Austurbær;14900000;3270000;19450000;22100000
2030026;Austurbær;27350000;5740000;37800000;42150000
2029897;Austurbær;26520000;5360000;34850000;38850000
2030027;Austurbær;26620000;5530000;36400000;40600000
2030370;Austurbær;19300000;4410000;26450000;29850000
2030427;Austurbær;21550000;4090000;24550000;27700000
2030158;Austurbær;19650000;4300000;25750000;29050000
2030423;Austurbær;25150000;5330000;32000000;35900000
2030369;Austurbær;12950000;3200000;21300000;24200000
2030368;Austurbær;28600000;5680000;37400000;42050000
2030162;Austurbær;20400000;4350000;26050000;29400000
2030424;Austurbær;34950000;6330000;41400000;46000000
2030573;Austurbær;6090000;1760000;11050000;12800000
2030578;Austurbær;15100000;3190000;19600000;22450000
2030584;Austurbær;15500000;3170000;19700000;22550000
2030579;Austurbær;14800000;3210000;19750000;22650000
2030504;Austurbær;26550000;5590000;33500000;37550000
2031028;Austurbær;21450000;4090000;25450000;29200000
2031029;Austurbær;20650000;4030000;25050000;28750000
2030589;Austurbær;17650000;3600000;23050000;26050000
2030588;Austurbær;15450000;3210000;19250000;21900000
2030608;Austurbær;17450000;3460000;20750000;23600000
2031250;Austurbær;18550000;4230000;25350000;28650000
2031247;Austurbær;15750000;3660000;24350000;27600000
2031030;Austurbær;21850000;4140000;25500000;29200000
2031032;Austurbær;20600000;4150000;25400000;29150000
2031035;Austurbær;21850000;4180000;25850000;29650000
2031031;Austurbær;21200000;4030000;24800000;28400000
2031251;Austurbær;33390000;6280000;41350000;46050000
2031459;Austurbær;35000000;6360000;41850000;46600000
2031506;Austurbær;25260000;5060000;31050000;34750000
2031507;Austurbær;24210000;4970000;30850000;34400000
2031505;Austurbær;19950000;4270000;26200000;29750000
2031514;Austurbær;20100000;4350000;26650000;30250000
2031566;Austurbær;37710000;6400000;39900000;45100000
2031499;Austurbær;19850000;4280000;26250000;29800000
2031690;Austurbær;29720000;5550000;33700000;38200000
2031688;Austurbær;25430000;5230000;31400000;35650000
2031689;Austurbær;25230000;5230000;31400000;35650000
2031718;Austurbær;25200000;4960000;30250000;34650000
